horizon_quarter,experiment,variable,pct_dev
25,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.25
26,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.255
27,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.259
28,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.262
29,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.265
30,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.268
31,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.27
32,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.272
33,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.273
34,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.273
35,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.274
36,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.274
37,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.274
38,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.274
39,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.273
40,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.272
41,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.271
42,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.27
43,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.268
44,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.267
45,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.265
46,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.263
47,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.261
48,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.259
49,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.257
50,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.254
51,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.252
52,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.25
53,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.247
54,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.245
55,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.242
56,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.24
57,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.237
58,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.234
59,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.232
60,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.229
61,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.226
62,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.224
63,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.221
64,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.218
65,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.216
66,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.213
67,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.21
68,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.208
69,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.205
70,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.202
71,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.2
72,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.197
73,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.195
74,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.192
75,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.189
76,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.187
77,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.184
78,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.182
79,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.179
80,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.177
81,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.174
82,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.172
83,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.17
84,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.167
85,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.165
86,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.163
87,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.16
88,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.158
89,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.156
90,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.154
91,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.152
92,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.15
93,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.147
94,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.145
95,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.143
96,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.141
97,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.139
98,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.137
99,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.135
100,AE: R&D spending,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.133
1,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.182
2,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.023
3,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.046
4,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.054
5,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.061
6,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.069
7,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.076
8,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.084
9,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.091
10,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.099
11,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.106
12,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.113
13,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.121
14,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.128
15,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.135
16,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.142
17,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.15
18,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.157
19,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.163
20,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.17
21,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.177
22,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.184
23,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.19
24,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.197
25,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.203
26,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.209
27,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.215
28,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.221
29,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.227
30,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.233
31,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.238
32,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.244
33,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.249
34,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.254
35,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.26
36,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.265
37,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.269
38,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.274
39,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.279
40,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.283
41,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.288
42,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.292
43,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.296
44,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.3
45,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.304
46,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.308
47,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.312
48,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.315
49,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.319
50,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.322
51,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.326
52,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.329
53,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.332
54,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.335
55,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.338
56,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.34
57,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.343
58,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.346
59,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.348
60,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.35
61,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.353
62,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.355
63,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.357
64,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.359
65,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.361
66,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.363
67,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.364
68,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.366
69,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.368
70,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.369
71,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.371
72,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.372
73,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.373
74,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.374
75,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.375
76,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.376
77,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.377
78,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.378
79,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.379
80,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.38
81,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.38
82,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.381
83,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.381
84,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.382
85,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.382
86,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.383
87,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.383
88,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.383
89,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.383
90,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.383
91,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.383
92,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.383
93,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.383
94,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.383
95,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.383
96,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.383
97,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.382
98,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.382
99,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.382
100,AE: Infrastructure investment,Primary deficit-to-GDP ratio,-0.381
1,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.335
2,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.111
3,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.121
4,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.111
5,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.1
6,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.09
7,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.081
8,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.073
9,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.066
10,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.06
11,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.055
12,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.051
13,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.047
14,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.045
15,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.043
16,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.042
17,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.042
18,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.042
19,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.043
20,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.045
21,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.048
22,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.051
23,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.055
24,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.059
25,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.064
26,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.07
27,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.076
28,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.082
29,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.089
30,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.096
31,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.104
32,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.112
33,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.121
34,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.13
35,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.139
36,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.149
37,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.159
38,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.169
39,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.179
40,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.19
41,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.201
42,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.212
43,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.224
44,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.235
45,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.247
46,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.259
47,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.271
48,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.283
49,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.295
50,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.308
51,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.32
52,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.333
53,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.345
54,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.358
55,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.37
56,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.383
57,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.396
58,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.409
59,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.421
60,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.434
61,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.447
62,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.459
63,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.472
64,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.485
65,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.497
66,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.51
67,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.522
68,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.535
69,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.547
70,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.559
71,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.571
72,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.583
73,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.595
74,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.607
75,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.619
76,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.63
77,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.642
78,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.653
79,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.664
80,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.675
81,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.686
82,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.697
83,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.708
84,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.719
85,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.729
86,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.739
87,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.749
88,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.759
89,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.769
90,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.779
91,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.788
92,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.798
93,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.807
94,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.816
95,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.825
96,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.833
97,AE: Human capital investment,Primary deficit-to-GDP ratio,-0.842
