horizon_quarter,model,variable,pct_dev
75,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.008
76,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.008
77,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.008
78,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.007
79,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.007
80,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.007
81,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.007
82,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.007
83,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.007
84,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.007
85,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.007
86,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.007
87,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.007
88,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.007
89,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.006
90,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.006
91,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.006
92,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.006
93,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.006
94,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.006
95,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.006
96,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.006
97,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.006
98,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.006
99,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.006
100,Full model,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.006
1,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.003
2,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.023
3,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.031
4,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.034
5,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.037
6,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.038
7,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.039
8,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.04
9,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.041
10,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.041
11,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.041
12,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.041
13,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.041
14,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.04
15,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.04
16,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.039
17,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.039
18,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.038
19,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.037
20,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.037
21,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.036
22,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.035
23,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.034
24,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.034
25,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.033
26,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.032
27,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.031
28,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.03
29,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.029
30,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.029
31,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.028
32,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.027
33,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.026
34,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.025
35,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.025
36,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.024
37,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.023
38,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.023
39,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.022
40,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.021
41,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.021
42,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.02
43,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.019
44,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.019
45,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.018
46,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.018
47,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.017
48,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.017
49,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.016
50,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.016
51,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.015
52,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.015
53,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.014
54,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.014
55,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.013
56,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.013
57,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.013
58,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.012
59,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.012
60,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.011
61,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.011
62,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.011
63,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.01
64,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.01
65,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.01
66,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.01
67,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.009
68,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.009
69,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.009
70,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.008
71,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.008
72,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.008
73,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.008
74,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.007
75,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.007
76,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.007
77,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.007
78,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.007
79,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.006
80,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.006
81,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.006
82,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.006
83,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.006
84,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.006
85,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.005
86,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.005
87,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.005
88,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.005
89,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.005
90,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.005
91,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.005
92,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.004
93,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.004
94,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.004
95,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.004
96,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.004
97,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.004
98,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.004
99,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.004
100,No endogenous technology,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.004
1,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),-0.001
2,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.018
3,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.027
4,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.032
5,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.035
6,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.038
7,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.04
8,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.042
9,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.044
10,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.045
11,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.046
12,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.046
13,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.046
14,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.046
15,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.046
16,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.046
17,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.046
18,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.045
19,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.045
20,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.044
21,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.043
22,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.043
23,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.042
24,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.041
25,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.04
26,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.039
27,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.038
28,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.037
29,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.036
30,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.035
31,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.034
32,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.033
33,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.033
34,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.032
35,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.031
36,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.03
37,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.029
38,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.028
39,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.027
40,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.026
41,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.025
42,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.025
43,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.024
44,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.023
45,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.022
46,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.022
47,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.021
48,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.02
49,No human capital,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.02
