horizon_quarter,experiment,variable,pct_dev
62,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.351
63,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.358
64,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.365
65,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.372
66,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.378
67,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.385
68,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.391
69,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.398
70,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.404
71,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.411
72,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.417
73,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.423
74,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.43
75,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.436
76,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.442
77,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.448
78,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.454
79,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.46
80,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.466
81,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.471
82,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.477
83,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.483
84,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.488
85,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.494
86,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.499
87,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.504
88,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.509
89,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.514
90,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.518
91,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.523
92,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.527
93,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.532
94,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.536
95,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.539
96,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.543
97,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.546
98,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.55
99,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.553
100,AE: Infrastructure investment,Effective labor (N<sub>t</sub>),-0.555
1,AE: Human capital investment,Effective labor (N<sub>t</sub>),1.874
2,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.981
3,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.869
4,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.744
5,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.629
6,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.528
7,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.442
8,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.371
9,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.313
10,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.267
11,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.233
12,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.209
13,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.195
14,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.19
15,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.193
16,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.203
17,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.221
18,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.245
19,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.275
20,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.31
21,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.35
22,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.394
23,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.443
24,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.496
25,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.551
26,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.61
27,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.672
28,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.736
29,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.802
30,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.871
31,AE: Human capital investment,Effective labor (N<sub>t</sub>),0.941
32,AE: Human capital investment,Effective labor (N<sub>t</sub>),1.013
33,AE: Human capital investment,Effective labor (N<sub>t</sub>),1.086
34,AE: Human capital investment,Effective labor (N<sub>t</sub>),1.161
35,AE: Human capital investment,Effective labor (N<sub>t</sub>),1.236
36,AE: Human capital investment,Effective labor (N<sub>t</sub>),1.313
37,AE: Human capital investment,Effective labor (N<sub>t</sub>),1.39
38,AE: Human capital investment,Effective labor (N<sub>t</sub>),1.468
39,AE: Human capital investment,Effective labor (N<sub>t</sub>),1.546
40,AE: Human capital investment,Effective labor (N<sub>t</sub>),1.625
41,AE: Human capital investment,Effective labor (N<sub>t</sub>),1.704
42,AE: Human capital investment,Effective labor (N<sub>t</sub>),1.783
43,AE: Human capital investment,Effective labor (N<sub>t</sub>),1.863
44,AE: Human capital investment,Effective labor (N<sub>t</sub>),1.942
45,AE: Human capital investment,Effective labor (N<sub>t</sub>),2.022
46,AE: Human capital investment,Effective labor (N<sub>t</sub>),2.101
47,AE: Human capital investment,Effective labor (N<sub>t</sub>),2.18
48,AE: Human capital investment,Effective labor (N<sub>t</sub>),2.259
49,AE: Human capital investment,Effective labor (N<sub>t</sub>),2.338
50,AE: Human capital investment,Effective labor (N<sub>t</sub>),2.416
51,AE: Human capital investment,Effective labor (N<sub>t</sub>),2.495
52,AE: Human capital investment,Effective labor (N<sub>t</sub>),2.572
53,AE: Human capital investment,Effective labor (N<sub>t</sub>),2.649
54,AE: Human capital investment,Effective labor (N<sub>t</sub>),2.726
55,AE: Human capital investment,Effective labor (N<sub>t</sub>),2.802
56,AE: Human capital investment,Effective labor (N<sub>t</sub>),2.878
57,AE: Human capital investment,Effective labor (N<sub>t</sub>),2.953
58,AE: Human capital investment,Effective labor (N<sub>t</sub>),3.028
59,AE: Human capital investment,Effective labor (N<sub>t</sub>),3.101
60,AE: Human capital investment,Effective labor (N<sub>t</sub>),3.175
61,AE: Human capital investment,Effective labor (N<sub>t</sub>),3.247
62,AE: Human capital investment,Effective labor (N<sub>t</sub>),3.319
63,AE: Human capital investment,Effective labor (N<sub>t</sub>),3.391
64,AE: Human capital investment,Effective labor (N<sub>t</sub>),3.461
65,AE: Human capital investment,Effective labor (N<sub>t</sub>),3.531
66,AE: Human capital investment,Effective labor (N<sub>t</sub>),3.601
67,AE: Human capital investment,Effective labor (N<sub>t</sub>),3.669
68,AE: Human capital investment,Effective labor (N<sub>t</sub>),3.737
69,AE: Human capital investment,Effective labor (N<sub>t</sub>),3.804
70,AE: Human capital investment,Effective labor (N<sub>t</sub>),3.871
71,AE: Human capital investment,Effective labor (N<sub>t</sub>),3.936
72,AE: Human capital investment,Effective labor (N<sub>t</sub>),4.001
73,AE: Human capital investment,Effective labor (N<sub>t</sub>),4.066
74,AE: Human capital investment,Effective labor (N<sub>t</sub>),4.129
75,AE: Human capital investment,Effective labor (N<sub>t</sub>),4.192
76,AE: Human capital investment,Effective labor (N<sub>t</sub>),4.254
77,AE: Human capital investment,Effective labor (N<sub>t</sub>),4.316
78,AE: Human capital investment,Effective labor (N<sub>t</sub>),4.377
79,AE: Human capital investment,Effective labor (N<sub>t</sub>),4.437
80,AE: Human capital investment,Effective labor (N<sub>t</sub>),4.496
81,AE: Human capital investment,Effective labor (N<sub>t</sub>),4.555
82,AE: Human capital investment,Effective labor (N<sub>t</sub>),4.613
83,AE: Human capital investment,Effective labor (N<sub>t</sub>),4.67
84,AE: Human capital investment,Effective labor (N<sub>t</sub>),4.727
85,AE: Human capital investment,Effective labor (N<sub>t</sub>),4.783
86,AE: Human capital investment,Effective labor (N<sub>t</sub>),4.838
87,AE: Human capital investment,Effective labor (N<sub>t</sub>),4.893
88,AE: Human capital investment,Effective labor (N<sub>t</sub>),4.947
89,AE: Human capital investment,Effective labor (N<sub>t</sub>),5.0
90,AE: Human capital investment,Effective labor (N<sub>t</sub>),5.053
91,AE: Human capital investment,Effective labor (N<sub>t</sub>),5.105
92,AE: Human capital investment,Effective labor (N<sub>t</sub>),5.157
93,AE: Human capital investment,Effective labor (N<sub>t</sub>),5.208
94,AE: Human capital investment,Effective labor (N<sub>t</sub>),5.258
95,AE: Human capital investment,Effective labor (N<sub>t</sub>),5.307
96,AE: Human capital investment,Effective labor (N<sub>t</sub>),5.356
97,AE: Human capital investment,Effective labor (N<sub>t</sub>),5.405
98,AE: Human capital investment,Effective labor (N<sub>t</sub>),5.453
99,AE: Human capital investment,Effective labor (N<sub>t</sub>),5.5
100,AE: Human capital investment,Effective labor (N<sub>t</sub>),5.547
1,AE: R&D spending,Effective labor (N<sub>t</sub>),0.332
2,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.172
3,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.197
4,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.215
5,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.223
6,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.222
7,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.213
8,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.199
9,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.182
10,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.164
11,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.144
12,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.125
13,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.106
14,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.089
15,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.072
16,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.058
17,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.044
18,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.033
19,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.023
20,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.015
21,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.008
22,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.003
23,AE: R&D spending,Effective labor (N<sub>t</sub>),0.001
24,AE: R&D spending,Effective labor (N<sub>t</sub>),0.004
25,AE: R&D spending,Effective labor (N<sub>t</sub>),0.005
26,AE: R&D spending,Effective labor (N<sub>t</sub>),0.005
27,AE: R&D spending,Effective labor (N<sub>t</sub>),0.004
28,AE: R&D spending,Effective labor (N<sub>t</sub>),0.002
29,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.001
30,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.005
31,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.009
32,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.015
33,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.021
34,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.027
35,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.034
36,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.041
37,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.049
38,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.058
39,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.066
40,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.075
41,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.084
42,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.093
43,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.103
44,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.112
45,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.122
46,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.132
47,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.142
48,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.152
49,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.162
50,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.172
51,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.182
52,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.193
53,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.203
54,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.213
55,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.223
56,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.233
57,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.243
58,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.253
59,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.263
60,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.273
61,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.283
62,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.292
63,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.302
64,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.311
65,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.321
66,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.33
67,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.34
68,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.349
69,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.358
70,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.367
71,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.376
72,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.385
73,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.393
74,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.402
75,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.411
76,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.419
77,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.427
78,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.436
79,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.444
80,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.452
81,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.46
82,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.468
83,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.475
84,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.483
85,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.491
86,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.498
87,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.505
88,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.512
89,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.519
90,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.526
91,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.533
92,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.54
93,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.546
94,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.553
95,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.559
96,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.565
97,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.571
98,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.577
99,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.582
100,AE: R&D spending,Effective labor (N<sub>t</sub>),-0.587
1,AE: Infrastructure investment,Education time (E<sub>t</sub>),-1.238
2,AE: Infrastructure investment,Education time (E<sub>t</sub>),-0.128
3,AE: Infrastructure investment,Education time (E<sub>t</sub>),-0.196
4,AE: Infrastructure investment,Education time (E<sub>t</sub>),-0.242
5,AE: Infrastructure investment,Education time (E<sub>t</sub>),-0.279
6,AE: Infrastructure investment,Education time (E<sub>t</sub>),-0.311
7,AE: Infrastructure investment,Education time (E<sub>t</sub>),-0.341
8,AE: Infrastructure investment,Education time (E<sub>t</sub>),-0.369
9,AE: Infrastructure investment,Education time (E<sub>t</sub>),-0.394
10,AE: Infrastructure investment,Education time (E<sub>t</sub>),-0.418
11,AE: Infrastructure investment,Education time (E<sub>t</sub>),-0.44
12,AE: Infrastructure investment,Education time (E<sub>t</sub>),-0.461
13,AE: Infrastructure investment,Education time (E<sub>t</sub>),-0.48
14,AE: Infrastructure investment,Education time (E<sub>t</sub>),-0.498
15,AE: Infrastructure investment,Education time (E<sub>t</sub>),-0.514
16,AE: Infrastructure investment,Education time (E<sub>t</sub>),-0.53
17,AE: Infrastructure investment,Education time (E<sub>t</sub>),-0.544
18,AE: Infrastructure investment,Education time (E<sub>t</sub>),-0.557
19,AE: Infrastructure investment,Education time (E<sub>t</sub>),-0.57
20,AE: Infrastructure investment,Education time (E<sub>t</sub>),-0.581
21,AE: Infrastructure investment,Education time (E<sub>t</sub>),-0.592
22,AE: Infrastructure investment,Education time (E<sub>t</sub>),-0.602
23,AE: Infrastructure investment,Education time (E<sub>t</sub>),-0.612
