horizon_quarter,scenario,variable,pct_dev
49,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.499
50,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.5
51,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.5
52,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.501
53,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.5
54,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.5
55,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.498
56,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.497
57,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.495
58,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.493
59,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.49
60,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.488
61,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.485
62,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.481
63,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.478
64,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.474
65,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.47
66,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.465
67,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.461
68,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.456
69,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.452
70,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.447
71,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.442
72,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.436
73,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.431
74,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.426
75,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.42
76,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.415
77,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.409
78,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.403
79,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.398
80,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.392
81,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.386
82,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.38
83,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.375
84,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.369
85,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.363
86,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.357
87,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.351
88,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.346
89,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.34
90,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.334
91,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.328
92,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.323
93,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.317
94,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.311
95,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.306
96,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.3
97,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.295
98,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.289
99,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.284
100,Human-capital efficiency,Real interest rate (R<sub>t</sub>/Π<sub>t</sub>),0.278
1,Infrastructure efficiency,Primary deficit,-0.4
2,Infrastructure efficiency,Primary deficit,-0.076
3,Infrastructure efficiency,Primary deficit,-0.124
4,Infrastructure efficiency,Primary deficit,-0.139
5,Infrastructure efficiency,Primary deficit,-0.155
6,Infrastructure efficiency,Primary deficit,-0.171
7,Infrastructure efficiency,Primary deficit,-0.188
8,Infrastructure efficiency,Primary deficit,-0.204
9,Infrastructure efficiency,Primary deficit,-0.222
10,Infrastructure efficiency,Primary deficit,-0.239
11,Infrastructure efficiency,Primary deficit,-0.256
12,Infrastructure efficiency,Primary deficit,-0.274
13,Infrastructure efficiency,Primary deficit,-0.291
14,Infrastructure efficiency,Primary deficit,-0.308
15,Infrastructure efficiency,Primary deficit,-0.325
16,Infrastructure efficiency,Primary deficit,-0.342
17,Infrastructure efficiency,Primary deficit,-0.359
18,Infrastructure efficiency,Primary deficit,-0.375
19,Infrastructure efficiency,Primary deficit,-0.391
20,Infrastructure efficiency,Primary deficit,-0.407
21,Infrastructure efficiency,Primary deficit,-0.422
22,Infrastructure efficiency,Primary deficit,-0.437
23,Infrastructure efficiency,Primary deficit,-0.451
24,Infrastructure efficiency,Primary deficit,-0.465
25,Infrastructure efficiency,Primary deficit,-0.478
26,Infrastructure efficiency,Primary deficit,-0.492
27,Infrastructure efficiency,Primary deficit,-0.504
28,Infrastructure efficiency,Primary deficit,-0.516
29,Infrastructure efficiency,Primary deficit,-0.528
30,Infrastructure efficiency,Primary deficit,-0.539
31,Infrastructure efficiency,Primary deficit,-0.55
32,Infrastructure efficiency,Primary deficit,-0.56
33,Infrastructure efficiency,Primary deficit,-0.57
34,Infrastructure efficiency,Primary deficit,-0.579
35,Infrastructure efficiency,Primary deficit,-0.588
36,Infrastructure efficiency,Primary deficit,-0.597
37,Infrastructure efficiency,Primary deficit,-0.605
38,Infrastructure efficiency,Primary deficit,-0.613
39,Infrastructure efficiency,Primary deficit,-0.62
40,Infrastructure efficiency,Primary deficit,-0.627
41,Infrastructure efficiency,Primary deficit,-0.633
42,Infrastructure efficiency,Primary deficit,-0.639
43,Infrastructure efficiency,Primary deficit,-0.645
44,Infrastructure efficiency,Primary deficit,-0.65
45,Infrastructure efficiency,Primary deficit,-0.655
46,Infrastructure efficiency,Primary deficit,-0.659
47,Infrastructure efficiency,Primary deficit,-0.663
48,Infrastructure efficiency,Primary deficit,-0.667
49,Infrastructure efficiency,Primary deficit,-0.671
50,Infrastructure efficiency,Primary deficit,-0.674
51,Infrastructure efficiency,Primary deficit,-0.676
52,Infrastructure efficiency,Primary deficit,-0.679
53,Infrastructure efficiency,Primary deficit,-0.681
54,Infrastructure efficiency,Primary deficit,-0.683
55,Infrastructure efficiency,Primary deficit,-0.685
56,Infrastructure efficiency,Primary deficit,-0.686
57,Infrastructure efficiency,Primary deficit,-0.687
58,Infrastructure efficiency,Primary deficit,-0.688
59,Infrastructure efficiency,Primary deficit,-0.689
60,Infrastructure efficiency,Primary deficit,-0.689
61,Infrastructure efficiency,Primary deficit,-0.689
62,Infrastructure efficiency,Primary deficit,-0.689
63,Infrastructure efficiency,Primary deficit,-0.689
64,Infrastructure efficiency,Primary deficit,-0.689
65,Infrastructure efficiency,Primary deficit,-0.688
66,Infrastructure efficiency,Primary deficit,-0.687
67,Infrastructure efficiency,Primary deficit,-0.686
68,Infrastructure efficiency,Primary deficit,-0.685
69,Infrastructure efficiency,Primary deficit,-0.684
70,Infrastructure efficiency,Primary deficit,-0.682
71,Infrastructure efficiency,Primary deficit,-0.68
72,Infrastructure efficiency,Primary deficit,-0.678
73,Infrastructure efficiency,Primary deficit,-0.676
74,Infrastructure efficiency,Primary deficit,-0.674
75,Infrastructure efficiency,Primary deficit,-0.672
76,Infrastructure efficiency,Primary deficit,-0.67
77,Infrastructure efficiency,Primary deficit,-0.667
78,Infrastructure efficiency,Primary deficit,-0.665
79,Infrastructure efficiency,Primary deficit,-0.662
80,Infrastructure efficiency,Primary deficit,-0.659
81,Infrastructure efficiency,Primary deficit,-0.656
82,Infrastructure efficiency,Primary deficit,-0.653
83,Infrastructure efficiency,Primary deficit,-0.65
84,Infrastructure efficiency,Primary deficit,-0.647
85,Infrastructure efficiency,Primary deficit,-0.643
86,Infrastructure efficiency,Primary deficit,-0.64
87,Infrastructure efficiency,Primary deficit,-0.637
88,Infrastructure efficiency,Primary deficit,-0.633
89,Infrastructure efficiency,Primary deficit,-0.629
90,Infrastructure efficiency,Primary deficit,-0.626
91,Infrastructure efficiency,Primary deficit,-0.622
92,Infrastructure efficiency,Primary deficit,-0.618
93,Infrastructure efficiency,Primary deficit,-0.614
94,Infrastructure efficiency,Primary deficit,-0.61
95,Infrastructure efficiency,Primary deficit,-0.607
96,Infrastructure efficiency,Primary deficit,-0.603
97,Infrastructure efficiency,Primary deficit,-0.599
98,Infrastructure efficiency,Primary deficit,-0.594
99,Infrastructure efficiency,Primary deficit,-0.59
100,Infrastructure efficiency,Primary deficit,-0.586
1,Human-capital efficiency,Primary deficit,-0.295
2,Human-capital efficiency,Primary deficit,-0.097
3,Human-capital efficiency,Primary deficit,-0.11
4,Human-capital efficiency,Primary deficit,-0.103
5,Human-capital efficiency,Primary deficit,-0.096
6,Human-capital efficiency,Primary deficit,-0.088
7,Human-capital efficiency,Primary deficit,-0.082
8,Human-capital efficiency,Primary deficit,-0.076
9,Human-capital efficiency,Primary deficit,-0.071
10,Human-capital efficiency,Primary deficit,-0.067
11,Human-capital efficiency,Primary deficit,-0.064
12,Human-capital efficiency,Primary deficit,-0.062
13,Human-capital efficiency,Primary deficit,-0.061
14,Human-capital efficiency,Primary deficit,-0.061
15,Human-capital efficiency,Primary deficit,-0.061
16,Human-capital efficiency,Primary deficit,-0.063
17,Human-capital efficiency,Primary deficit,-0.065
18,Human-capital efficiency,Primary deficit,-0.068
19,Human-capital efficiency,Primary deficit,-0.072
20,Human-capital efficiency,Primary deficit,-0.077
21,Human-capital efficiency,Primary deficit,-0.082
22,Human-capital efficiency,Primary deficit,-0.088
23,Human-capital efficiency,Primary deficit,-0.095
24,Human-capital efficiency,Primary deficit,-0.103
25,Human-capital efficiency,Primary deficit,-0.111
26,Human-capital efficiency,Primary deficit,-0.12
27,Human-capital efficiency,Primary deficit,-0.129
28,Human-capital efficiency,Primary deficit,-0.139
29,Human-capital efficiency,Primary deficit,-0.149
30,Human-capital efficiency,Primary deficit,-0.16
31,Human-capital efficiency,Primary deficit,-0.171
32,Human-capital efficiency,Primary deficit,-0.183
33,Human-capital efficiency,Primary deficit,-0.195
34,Human-capital efficiency,Primary deficit,-0.207
35,Human-capital efficiency,Primary deficit,-0.219
36,Human-capital efficiency,Primary deficit,-0.232
37,Human-capital efficiency,Primary deficit,-0.245
38,Human-capital efficiency,Primary deficit,-0.258
39,Human-capital efficiency,Primary deficit,-0.271
40,Human-capital efficiency,Primary deficit,-0.285
41,Human-capital efficiency,Primary deficit,-0.298
42,Human-capital efficiency,Primary deficit,-0.312
43,Human-capital efficiency,Primary deficit,-0.326
44,Human-capital efficiency,Primary deficit,-0.339
45,Human-capital efficiency,Primary deficit,-0.353
46,Human-capital efficiency,Primary deficit,-0.367
47,Human-capital efficiency,Primary deficit,-0.38
48,Human-capital efficiency,Primary deficit,-0.394
49,Human-capital efficiency,Primary deficit,-0.408
50,Human-capital efficiency,Primary deficit,-0.421
51,Human-capital efficiency,Primary deficit,-0.434
52,Human-capital efficiency,Primary deficit,-0.448
53,Human-capital efficiency,Primary deficit,-0.461
54,Human-capital efficiency,Primary deficit,-0.474
55,Human-capital efficiency,Primary deficit,-0.487
56,Human-capital efficiency,Primary deficit,-0.499
57,Human-capital efficiency,Primary deficit,-0.512
58,Human-capital efficiency,Primary deficit,-0.524
59,Human-capital efficiency,Primary deficit,-0.536
60,Human-capital efficiency,Primary deficit,-0.548
61,Human-capital efficiency,Primary deficit,-0.56
62,Human-capital efficiency,Primary deficit,-0.571
63,Human-capital efficiency,Primary deficit,-0.582
64,Human-capital efficiency,Primary deficit,-0.593
65,Human-capital efficiency,Primary deficit,-0.604
66,Human-capital efficiency,Primary deficit,-0.614
67,Human-capital efficiency,Primary deficit,-0.625
68,Human-capital efficiency,Primary deficit,-0.635
69,Human-capital efficiency,Primary deficit,-0.644
70,Human-capital efficiency,Primary deficit,-0.654
71,Human-capital efficiency,Primary deficit,-0.663
72,Human-capital efficiency,Primary deficit,-0.672
73,Human-capital efficiency,Primary deficit,-0.681
74,Human-capital efficiency,Primary deficit,-0.689
75,Human-capital efficiency,Primary deficit,-0.697
76,Human-capital efficiency,Primary deficit,-0.705
77,Human-capital efficiency,Primary deficit,-0.713
78,Human-capital efficiency,Primary deficit,-0.72
79,Human-capital efficiency,Primary deficit,-0.727
80,Human-capital efficiency,Primary deficit,-0.734
81,Human-capital efficiency,Primary deficit,-0.74
82,Human-capital efficiency,Primary deficit,-0.746
83,Human-capital efficiency,Primary deficit,-0.752
84,Human-capital efficiency,Primary deficit,-0.758
85,Human-capital efficiency,Primary deficit,-0.764
86,Human-capital efficiency,Primary deficit,-0.769
87,Human-capital efficiency,Primary deficit,-0.774
88,Human-capital efficiency,Primary deficit,-0.778
89,Human-capital efficiency,Primary deficit,-0.783
90,Human-capital efficiency,Primary deficit,-0.787
91,Human-capital efficiency,Primary deficit,-0.791
92,Human-capital efficiency,Primary deficit,-0.795
93,Human-capital efficiency,Primary deficit,-0.798
94,Human-capital efficiency,Primary deficit,-0.802
95,Human-capital efficiency,Primary deficit,-0.805
96,Human-capital efficiency,Primary deficit,-0.807
97,Human-capital efficiency,Primary deficit,-0.81
98,Human-capital efficiency,Primary deficit,-0.812
99,Human-capital efficiency,Primary deficit,-0.814
100,Human-capital efficiency,Primary deficit,-0.816
1,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.0
2,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.023
3,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.0
4,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.006
5,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.012
6,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.017
7,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.022
8,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.027
9,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.031
10,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.035
11,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.039
12,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.043
13,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.047
14,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.051
15,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.055
16,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.059
17,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.063
18,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.067
19,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.071
20,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.075
21,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.079
22,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.083
23,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.087
24,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.092
25,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.096
26,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.1
27,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.105
28,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.11
29,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.114
30,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.119
31,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.124
32,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.129
33,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.134
34,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.139
35,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.144
36,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.15
37,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.155
38,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.16
39,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.166
40,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.172
41,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.177
42,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.183
43,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.189
44,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.195
45,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.201
46,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.207
47,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.213
48,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.219
49,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.225
50,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.231
51,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.237
52,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.243
53,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.25
54,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.256
55,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.262
56,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.269
57,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.275
58,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.282
59,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.288
60,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.294
61,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.301
62,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.307
63,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.314
64,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.321
65,Infrastructure efficiency,Transfers (T<sub>t</sub>),0.327
