"ref_area","source","indicator","time","obs_value","obs_status","best_source"
"BHS","XA:2097","SDG_1041_NOC_RT","2022",34.342,"I",1
"BHS","XA:2097","SDG_1041_NOC_RT","2021",35.694,"I",1
"BHS","XA:2097","SDG_1041_NOC_RT","2020",35.488,"I",1
"BHS","XA:2097","SDG_1041_NOC_RT","2019",35.1,"I",1
"BHS","XA:2097","SDG_1041_NOC_RT","2018",35.083,"I",1
"BHS","XA:2097","SDG_1041_NOC_RT","2017",35.305,"I",1
"BHS","XA:2097","SDG_1041_NOC_RT","2016",34.483,"I",1
"BHS","XA:2097","SDG_1041_NOC_RT","2015",33.313,"I",1
"BHS","XA:2097","SDG_1041_NOC_RT","2014",34.676,"I",1
"BHS","XA:2097","SDG_1041_NOC_RT","2013",37.039,"I",1
"BHS","XA:2097","SDG_1041_NOC_RT","2012",38.131,"I",1
"BHS","XA:2097","SDG_1041_NOC_RT","2011",37.656,"I",1
"BHS","XA:2097","SDG_1041_NOC_RT","2010",38.143,"I",1
"BHS","XA:2097","SDG_1041_NOC_RT","2009",38.706,"I",1
"BHS","XA:2097","SDG_1041_NOC_RT","2008",36.63,"I",1
"BHS","XA:2097","SDG_1041_NOC_RT","2007",38.007,"I",1
"BHS","XA:2097","SDG_1041_NOC_RT","2006",39.52,"I",1
"BHS","XA:2097","SDG_1041_NOC_RT","2005",37.495,"I",1
"BHS","XA:2097","SDG_1041_NOC_RT","2004",38.612,"I",1
"BIH","XA:2113","SDG_1041_NOC_RT","2026",56.104,"M",1
"BIH","XA:2113","SDG_1041_NOC_RT","2025",56.168,"M",1
"BIH","XA:2113","SDG_1041_NOC_RT","2024",53.416,"M",1
"BIH","XA:2113","SDG_1041_NOC_RT","2023",54.368,"NA",1
"BIH","XA:2113","SDG_1041_NOC_RT","2022",54.356,"NA",1
"BIH","XA:2113","SDG_1041_NOC_RT","2021",52.794,"NA",1
"BIH","XA:2113","SDG_1041_NOC_RT","2020",53.959,"NA",1
"BIH","XA:2113","SDG_1041_NOC_RT","2019",51.93,"NA",1
"BIH","XA:2113","SDG_1041_NOC_RT","2018",50.425,"NA",1
"BIH","XA:2113","SDG_1041_NOC_RT","2017",51.733,"NA",1
"BIH","XA:2113","SDG_1041_NOC_RT","2016",51.966,"NA",1
"BIH","XA:2113","SDG_1041_NOC_RT","2015",53.334,"NA",1
"BIH","XA:2113","SDG_1041_NOC_RT","2014",54.236,"NA",1
"BIH","XA:2113","SDG_1041_NOC_RT","2013",55.126,"NA",1
"BIH","XA:2113","SDG_1041_NOC_RT","2012",56.369,"NA",1
"BIH","XA:2113","SDG_1041_NOC_RT","2011",54.684,"NA",1
"BIH","XA:2113","SDG_1041_NOC_RT","2010",54.718,"NA",1
"BIH","XA:2113","SDG_1041_NOC_RT","2009",55.497,"NA",1
"BIH","XA:2113","SDG_1041_NOC_RT","2008",53.705,"NA",1
"BIH","XA:2113","SDG_1041_NOC_RT","2007",50.931,"NA",1
"BIH","XA:2113","SDG_1041_NOC_RT","2006",50.019,"NA",1
"BIH","XA:2113","SDG_1041_NOC_RT","2005",51.102,"NA",1
"BIH","XA:2113","SDG_1041_NOC_RT","2004",50.361,"M",1
"BLR","XA:2129","SDG_1041_NOC_RT","2026",54.662,"I",1
"BLR","XA:2129","SDG_1041_NOC_RT","2025",54.564,"I",1
"BLR","XA:2129","SDG_1041_NOC_RT","2024",54.162,"I",1
"BLR","XA:2129","SDG_1041_NOC_RT","2023",51.766,"I",1
"BLR","XA:2129","SDG_1041_NOC_RT","2022",50.47,"I",1
"BLR","XA:2129","SDG_1041_NOC_RT","2021",49.502,"I",1
"BLR","XA:2129","SDG_1041_NOC_RT","2020",51.722,"I",1
"BLR","XA:2129","SDG_1041_NOC_RT","2019",51.693,"I",1
"BLR","XA:2129","SDG_1041_NOC_RT","2018",50.331,"I",1
"BLR","XA:2129","SDG_1041_NOC_RT","2017",49.84,"I",1
"BLR","XA:2129","SDG_1041_NOC_RT","2016",49.973,"I",1
"BLR","XA:2129","SDG_1041_NOC_RT","2015",50.494,"I",1
"BLR","XA:2129","SDG_1041_NOC_RT","2014",52.204,"I",1
"BLR","XA:2129","SDG_1041_NOC_RT","2013",53.505,"I",1
"BLR","XA:2129","SDG_1041_NOC_RT","2012",45.997,"I",1
"BLR","XA:2129","SDG_1041_NOC_RT","2011",43.34,"I",1
"BLR","XA:2129","SDG_1041_NOC_RT","2010",50.89,"I",1
"BLR","XA:2129","SDG_1041_NOC_RT","2009",49.252,"I",1
"BLR","XA:2129","SDG_1041_NOC_RT","2008",46.791,"I",1
"BLR","XA:2129","SDG_1041_NOC_RT","2007",48.384,"I",1
"BLR","XA:2129","SDG_1041_NOC_RT","2006",49.866,"I",1
"BLR","XA:2129","SDG_1041_NOC_RT","2005",48.152,"I",1
"BLR","XA:2129","SDG_1041_NOC_RT","2004",46.375,"I",1
"BLZ","XA:2145","SDG_1041_NOC_RT","2026",46.088,"I",1
"BLZ","XA:2145","SDG_1041_NOC_RT","2025",46.187,"I",1
"BLZ","XA:2145","SDG_1041_NOC_RT","2024",45.952,"I",1
"BLZ","XA:2145","SDG_1041_NOC_RT","2023",46.302,"I",1
"BLZ","XA:2145","SDG_1041_NOC_RT","2022",45.321,"I",1
"BLZ","XA:2145","SDG_1041_NOC_RT","2021",46.931,"I",1
"BLZ","XA:2145","SDG_1041_NOC_RT","2020",48.856,"I",1
"BLZ","XA:2145","SDG_1041_NOC_RT","2019",46.851,"I",1
"BLZ","XA:2145","SDG_1041_NOC_RT","2018",45.787,"I",1
"BLZ","XA:2145","SDG_1041_NOC_RT","2017",46.329,"I",1
"BLZ","XA:2145","SDG_1041_NOC_RT","2016",46.315,"I",1
"BLZ","XA:2145","SDG_1041_NOC_RT","2015",46.145,"I",1
"BLZ","XA:2145","SDG_1041_NOC_RT","2014",46.112,"I",1
"BLZ","XA:2145","SDG_1041_NOC_RT","2013",46.306,"I",1
"BLZ","XA:2145","SDG_1041_NOC_RT","2012",46.379,"I",1
"BLZ","XA:2145","SDG_1041_NOC_RT","2011",46.777,"I",1
"BLZ","XA:2145","SDG_1041_NOC_RT","2010",46.643,"I",1
"BLZ","XA:2145","SDG_1041_NOC_RT","2009",46.794,"I",1
"BLZ","XA:2145","SDG_1041_NOC_RT","2008",46.921,"I",1
"BLZ","XA:2145","SDG_1041_NOC_RT","2007",46.419,"I",1
"BLZ","XA:2145","SDG_1041_NOC_RT","2006",46.303,"I",1
"BLZ","XA:2145","SDG_1041_NOC_RT","2005",46.533,"I",1
"BLZ","XA:2145","SDG_1041_NOC_RT","2004",46.281,"I",1
"BOL","XA:1907","SDG_1041_NOC_RT","2026",55.36,"M",1
"BOL","XA:1907","SDG_1041_NOC_RT","2025",55.381,"M",1
"BOL","XA:1907","SDG_1041_NOC_RT","2024",55.192,"M",1
"BOL","XA:1907","SDG_1041_NOC_RT","2023",54.025,"M",1
"BOL","XA:1907","SDG_1041_NOC_RT","2022",54.645,"M",1
"BOL","XA:1907","SDG_1041_NOC_RT","2021",54.991,"M",1
"BOL","XA:1907","SDG_1041_NOC_RT","2020",56.134,"M",1
"BOL","XA:1907","SDG_1041_NOC_RT","2019",54.98,"M",1
"BOL","XA:1907","SDG_1041_NOC_RT","2018",54.729,"M",1
"BOL","XA:1907","SDG_1041_NOC_RT","2017",54.435,"M",1
"BOL","XA:1907","SDG_1041_NOC_RT","2016",54.298,"M",1
"BOL","XA:1907","SDG_1041_NOC_RT","2015",52.799,"NA",1
"BOL","XA:1907","SDG_1041_NOC_RT","2014",50.102,"NA",1
"BOL","XA:1907","SDG_1041_NOC_RT","2013",44.771,"NA",1
"BOL","XA:1907","SDG_1041_NOC_RT","2012",43.367,"NA",1
"BOL","XA:1907","SDG_1041_NOC_RT","2011",44.954,"NA",1
"BOL","XA:1907","SDG_1041_NOC_RT","2010",45.116,"NA",1
"BOL","XA:1907","SDG_1041_NOC_RT","2009",46.868,"NA",1
"BOL","XA:1907","SDG_1041_NOC_RT","2008",44.359,"NA",1
"BOL","XA:1907","SDG_1041_NOC_RT","2007",47.558,"NA",1
"BOL","XA:1907","SDG_1041_NOC_RT","2006",49.795,"NA",1
"BOL","XA:1907","SDG_1041_NOC_RT","2005",56.786,"NA",1
"BOL","XA:1907","SDG_1041_NOC_RT","2004",58.847,"NA",1
"BRA","XA:2002","SDG_1041_NOC_RT","2026",59.586,"M",1
"BRA","XA:2002","SDG_1041_NOC_RT","2025",59.5,"M",1
"BRA","XA:2002","SDG_1041_NOC_RT","2024",59.281,"M",1
"BRA","XA:2002","SDG_1041_NOC_RT","2023",59.448,"M",1
"BRA","XA:2002","SDG_1041_NOC_RT","2022",59.414,"M",1
"BRA","XA:2002","SDG_1041_NOC_RT","2021",57.937,"NA",1
"BRA","XA:2002","SDG_1041_NOC_RT","2020",58.221,"NA",1
"BRA","XA:2002","SDG_1041_NOC_RT","2019",60.445,"NA",1
"BRA","XA:2002","SDG_1041_NOC_RT","2018",60.472,"NA",1
"BRA","XA:2002","SDG_1041_NOC_RT","2017",61.166,"NA",1
"BRA","XA:2002","SDG_1041_NOC_RT","2016",61.222,"NA",1
"BRA","XA:2002","SDG_1041_NOC_RT","2015",61.387,"NA",1
"BRA","XA:2002","SDG_1041_NOC_RT","2014",59.592,"NA",1
"BRA","XA:2002","SDG_1041_NOC_RT","2013",58.95,"NA",1
"BRA","XA:2002","SDG_1041_NOC_RT","2012",57.796,"NA",1
"BRA","XA:2002","SDG_1041_NOC_RT","2011",57.538,"NA",1
"BRA","XA:2002","SDG_1041_NOC_RT","2010",57.12,"NA",1
"BRA","XA:2002","SDG_1041_NOC_RT","2009",58.4,"NA",1
"BRA","XA:2002","SDG_1041_NOC_RT","2008",56.702,"NA",1
"BRA","XA:2002","SDG_1041_NOC_RT","2007",56.023,"NA",1
"BRA","XA:2002","SDG_1041_NOC_RT","2006",57.343,"NA",1
"BRA","XA:2002","SDG_1041_NOC_RT","2005",56.1,"NA",1
"BRA","XA:2002","SDG_1041_NOC_RT","2004",55.27,"NA",1
"BRB","XA:2193","SDG_1041_NOC_RT","2026",55.643,"I",1
"BRB","XA:2193","SDG_1041_NOC_RT","2025",55.581,"I",1
"BRB","XA:2193","SDG_1041_NOC_RT","2024",55.425,"I",1
"BRB","XA:2193","SDG_1041_NOC_RT","2023",55.407,"I",1
"BRB","XA:2193","SDG_1041_NOC_RT","2022",53.835,"I",1
"BRB","XA:2193","SDG_1041_NOC_RT","2021",55.564,"I",1
"BRB","XA:2193","SDG_1041_NOC_RT","2020",58.924,"I",1
"BRB","XA:2193","SDG_1041_NOC_RT","2019",55.943,"I",1
"BRB","XA:2193","SDG_1041_NOC_RT","2018",56.118,"I",1
"BRB","XA:2193","SDG_1041_NOC_RT","2017",55.982,"I",1
"BRB","XA:2193","SDG_1041_NOC_RT","2016",55.798,"I",1
"BRB","XA:2193","SDG_1041_NOC_RT","2015",56.04,"I",1
"BRB","XA:2193","SDG_1041_NOC_RT","2014",55.958,"I",1
"BRB","XA:2193","SDG_1041_NOC_RT","2013",56.073,"I",1
"BRB","XA:2193","SDG_1041_NOC_RT","2012",56.006,"I",1
"BRB","XA:2193","SDG_1041_NOC_RT","2011",56.047,"I",1
"BRB","XA:2193","SDG_1041_NOC_RT","2010",56.192,"I",1
"BRB","XA:2193","SDG_1041_NOC_RT","2009",56.464,"I",1
"BRB","XA:2193","SDG_1041_NOC_RT","2008",55.911,"I",1
"BRB","XA:2193","SDG_1041_NOC_RT","2007",55.767,"I",1
"BRB","XA:2193","SDG_1041_NOC_RT","2006",55.372,"I",1
"BRB","XA:2193","SDG_1041_NOC_RT","2005",55.573,"I",1
"BRB","XA:2193","SDG_1041_NOC_RT","2004",55.814,"I",1
"BRN","XA:2014","SDG_1041_NOC_RT","2026",33.039,"M",1
"BRN","XA:2014","SDG_1041_NOC_RT","2025",33.21,"M",1
"BRN","XA:2014","SDG_1041_NOC_RT","2024",32.365,"NA",1
"BRN","XA:2014","SDG_1041_NOC_RT","2023",32.012,"NA",1
"BRN","XA:2014","SDG_1041_NOC_RT","2022",27.272,"NA",1
"BRN","XA:2014","SDG_1041_NOC_RT","2021",32.021,"NA",1
"BRN","XA:2014","SDG_1041_NOC_RT","2020",35.803,"NA",1
"BRN","XA:2014","SDG_1041_NOC_RT","2019",31.733,"NA",1
"BRN","XA:2014","SDG_1041_NOC_RT","2018",30.691,"NA",1
"BRN","XA:2014","SDG_1041_NOC_RT","2017",32.372,"NA",1
"BRN","XA:2014","SDG_1041_NOC_RT","2016",34.526,"NA",1
"BRN","XA:2014","SDG_1041_NOC_RT","2015",30.621,"NA",1
"BRN","XA:2014","SDG_1041_NOC_RT","2014",25.598,"NA",1
"BRN","XA:2014","SDG_1041_NOC_RT","2013",23.539,"NA",1
"BRN","XA:2014","SDG_1041_NOC_RT","2012",22.282,"NA",1
"BRN","XA:2014","SDG_1041_NOC_RT","2011",21.565,"NA",1
"BRN","XA:2014","SDG_1041_NOC_RT","2010",26.808,"NA",1
"BRN","XA:2014","SDG_1041_NOC_RT","2009",28.386,"M",1
"BRN","XA:2014","SDG_1041_NOC_RT","2008",29.055,"M",1
"BRN","XA:2014","SDG_1041_NOC_RT","2007",29.004,"M",1
"BRN","XA:2014","SDG_1041_NOC_RT","2006",26.317,"M",1
"BRN","XA:2014","SDG_1041_NOC_RT","2005",27.716,"M",1
"BRN","XA:2014","SDG_1041_NOC_RT","2004",27.68,"M",1
"BTN","XA:1872","SDG_1041_NOC_RT","2026",48.229,"M",1
"BTN","XA:1872","SDG_1041_NOC_RT","2025",48.314,"M",1
"BTN","XA:1872","SDG_1041_NOC_RT","2024",48.713,"M",1
"BTN","XA:1872","SDG_1041_NOC_RT","2023",48.594,"M",1
"BTN","XA:1872","SDG_1041_NOC_RT","2022",48.635,"M",1
"BTN","XA:1872","SDG_1041_NOC_RT","2021",48.757,"M",1
"BTN","XA:1872","SDG_1041_NOC_RT","2020",50.81,"NA",1
"BTN","XA:1872","SDG_1041_NOC_RT","2019",49.582,"NA",1
"BTN","XA:1872","SDG_1041_NOC_RT","2018",51.317,"NA",1
"BTN","XA:1872","SDG_1041_NOC_RT","2017",51.504,"NA",1
"BTN","XA:1872","SDG_1041_NOC_RT","2016",50.657,"NA",1
"BTN","XA:1872","SDG_1041_NOC_RT","2015",50.9,"NA",1
"BTN","XA:1872","SDG_1041_NOC_RT","2014",50.896,"NA",1
"BTN","XA:1872","SDG_1041_NOC_RT","2013",51.417,"NA",1
"BTN","XA:1872","SDG_1041_NOC_RT","2012",50.929,"NA",1
"BTN","XA:1872","SDG_1041_NOC_RT","2011",50.467,"NA",1
"BTN","XA:1872","SDG_1041_NOC_RT","2010",49.895,"NA",1
"BTN","XA:1872","SDG_1041_NOC_RT","2009",50.45,"NA",1
"BTN","XA:1872","SDG_1041_NOC_RT","2008",50.851,"NA",1
"BTN","XA:1872","SDG_1041_NOC_RT","2007",49.294,"NA",1
"BTN","XA:1872","SDG_1041_NOC_RT","2006",50.671,"NA",1
"BTN","XA:1872","SDG_1041_NOC_RT","2005",50.483,"NA",1
"BTN","XA:1872","SDG_1041_NOC_RT","2004",50.708,"NA",1
"BWA","XA:2030","SDG_1041_NOC_RT","2026",39.745,"M",1
"BWA","XA:2030","SDG_1041_NOC_RT","2025",40.045,"M",1
"BWA","XA:2030","SDG_1041_NOC_RT","2024",40.354,"M",1
"BWA","XA:2030","SDG_1041_NOC_RT","2023",39.463,"NA",1
"BWA","XA:2030","SDG_1041_NOC_RT","2022",37.089,"NA",1
"BWA","XA:2030","SDG_1041_NOC_RT","2021",41.027,"NA",1
"BWA","XA:2030","SDG_1041_NOC_RT","2020",45.603,"NA",1
"BWA","XA:2030","SDG_1041_NOC_RT","2019",41.291,"NA",1
"BWA","XA:2030","SDG_1041_NOC_RT","2018",38.938,"NA",1
"BWA","XA:2030","SDG_1041_NOC_RT","2017",38.042,"NA",1
"BWA","XA:2030","SDG_1041_NOC_RT","2016",36.557,"NA",1
"BWA","XA:2030","SDG_1041_NOC_RT","2015",40.789,"NA",1
"BWA","XA:2030","SDG_1041_NOC_RT","2014",37.694,"NA",1
"BWA","XA:2030","SDG_1041_NOC_RT","2013",40.563,"NA",1
"BWA","XA:2030","SDG_1041_NOC_RT","2012",41.483,"NA",1
"BWA","XA:2030","SDG_1041_NOC_RT","2011",36.322,"NA",1
"BWA","XA:2030","SDG_1041_NOC_RT","2010",37.518,"NA",1
"BWA","XA:2030","SDG_1041_NOC_RT","2009",31.07,"NA",1
"BWA","XA:2030","SDG_1041_NOC_RT","2008",27.752,"NA",1
"BWA","XA:2030","SDG_1041_NOC_RT","2007",27.248,"NA",1
"BWA","XA:2030","SDG_1041_NOC_RT","2006",28.203,"NA",1
"BWA","XA:2030","SDG_1041_NOC_RT","2005",29.439,"NA",1
"BWA","XA:2030","SDG_1041_NOC_RT","2004",32.895,"NA",1
"CAF","XA:1849","SDG_1041_NOC_RT","2026",31.249,"I",1
"CAF","XA:1849","SDG_1041_NOC_RT","2025",31.267,"I",1
"CAF","XA:1849","SDG_1041_NOC_RT","2024",31.388,"I",1
"CAF","XA:1849","SDG_1041_NOC_RT","2023",31.603,"I",1
"CAF","XA:1849","SDG_1041_NOC_RT","2022",31.537,"I",1
"CAF","XA:1849","SDG_1041_NOC_RT","2021",31.035,"I",1
"CAF","XA:1849","SDG_1041_NOC_RT","2020",30.339,"I",1
"CAF","XA:1849","SDG_1041_NOC_RT","2019",31.308,"I",1
"CAF","XA:1849","SDG_1041_NOC_RT","2018",31.276,"I",1
"CAF","XA:1849","SDG_1041_NOC_RT","2017",31.223,"I",1
"CAF","XA:1849","SDG_1041_NOC_RT","2016",31.201,"I",1
"CAF","XA:1849","SDG_1041_NOC_RT","2015",31.215,"I",1
"CAF","XA:1849","SDG_1041_NOC_RT","2014",31.588,"I",1
"CAF","XA:1849","SDG_1041_NOC_RT","2013",35.121,"I",1
"CAF","XA:1849","SDG_1041_NOC_RT","2012",30.867,"I",1
"CAF","XA:1849","SDG_1041_NOC_RT","2011",31.025,"I",1
"CAF","XA:1849","SDG_1041_NOC_RT","2010",31.045,"I",1
"CAF","XA:1849","SDG_1041_NOC_RT","2009",30.705,"I",1
"CAF","XA:1849","SDG_1041_NOC_RT","2008",31.399,"I",1
"CAF","XA:1849","SDG_1041_NOC_RT","2007",31.154,"I",1
"CAF","XA:1849","SDG_1041_NOC_RT","2006",31.154,"I",1
"CAF","XA:1849","SDG_1041_NOC_RT","2005",31.546,"I",1
"CAF","XA:1849","SDG_1041_NOC_RT","2004",31.033,"I",1
"CAN","XA:1935","SDG_1041_NOC_RT","2026",58.603,"M",1
"CAN","XA:1935","SDG_1041_NOC_RT","2025",58.697,"M",1
"CAN","XA:1935","SDG_1041_NOC_RT","2024",59.02,"NA",1
"CAN","XA:1935","SDG_1041_NOC_RT","2023",58.495,"NA",1
"CAN","XA:1935","SDG_1041_NOC_RT","2022",56.72,"NA",1
"CAN","XA:1935","SDG_1041_NOC_RT","2021",58.753,"NA",1
"CAN","XA:1935","SDG_1041_NOC_RT","2020",61.58,"NA",1
"CAN","XA:1935","SDG_1041_NOC_RT","2019",60.55,"NA",1
"CAN","XA:1935","SDG_1041_NOC_RT","2018",60.471,"NA",1
"CAN","XA:1935","SDG_1041_NOC_RT","2017",59.92,"NA",1
"CAN","XA:1935","SDG_1041_NOC_RT","2016",60.906,"NA",1
"CAN","XA:1935","SDG_1041_NOC_RT","2015",62.05,"NA",1
"CAN","XA:1935","SDG_1041_NOC_RT","2014",60.055,"NA",1
"CAN","XA:1935","SDG_1041_NOC_RT","2013",61.041,"NA",1
"CAN","XA:1935","SDG_1041_NOC_RT","2012",61.055,"NA",1
"CAN","XA:1935","SDG_1041_NOC_RT","2011",60.114,"NA",1
"CAN","XA:1935","SDG_1041_NOC_RT","2010",61.048,"NA",1
"CAN","XA:1935","SDG_1041_NOC_RT","2009",63.188,"NA",1
"CAN","XA:1935","SDG_1041_NOC_RT","2008",60.247,"NA",1
"CAN","XA:1935","SDG_1041_NOC_RT","2007",60.681,"NA",1
"CAN","XA:1935","SDG_1041_NOC_RT","2006",60.003,"NA",1
"CAN","XA:1935","SDG_1041_NOC_RT","2005",59.567,"NA",1
"CAN","XA:1935","SDG_1041_NOC_RT","2004",60.092,"NA",1
"CHA","XA:2232","SDG_1041_NOC_RT","2026",54.541,"I",1
"CHA","XA:2232","SDG_1041_NOC_RT","2025",54.534,"I",1
"CHA","XA:2232","SDG_1041_NOC_RT","2024",54.562,"I",1
"CHA","XA:2232","SDG_1041_NOC_RT","2023",54.127,"I",1
"CHA","XA:2232","SDG_1041_NOC_RT","2022",53.855,"I",1
"CHA","XA:2232","SDG_1041_NOC_RT","2021",54.188,"I",1
"CHA","XA:2232","SDG_1041_NOC_RT","2020",57.602,"I",1
"CHA","XA:2232","SDG_1041_NOC_RT","2019",54.4,"I",1
"CHA","XA:2232","SDG_1041_NOC_RT","2018",54.463,"I",1
"CHA","XA:2232","SDG_1041_NOC_RT","2017",54.367,"I",1
"CHA","XA:2232","SDG_1041_NOC_RT","2016",54.452,"I",1
"CHA","XA:2232","SDG_1041_NOC_RT","2015",54.573,"I",1
"CHA","XA:2232","SDG_1041_NOC_RT","2014",54.287,"I",1
"CHA","XA:2232","SDG_1041_NOC_RT","2013",54.565,"I",1
"CHA","XA:2232","SDG_1041_NOC_RT","2012",55.454,"I",1
"CHA","XA:2232","SDG_1041_NOC_RT","2011",54.487,"I",1
"CHA","XA:2232","SDG_1041_NOC_RT","2010",55.163,"I",1
"CHA","XA:2232","SDG_1041_NOC_RT","2009",55.313,"I",1
"CHA","XA:2232","SDG_1041_NOC_RT","2008",54.7,"I",1
"CHA","XA:2232","SDG_1041_NOC_RT","2007",54.298,"I",1
"CHA","XA:2232","SDG_1041_NOC_RT","2006",54.335,"I",1
"CHA","XA:2232","SDG_1041_NOC_RT","2005",54.284,"I",1
"CHA","XA:2232","SDG_1041_NOC_RT","2004",54.32,"I",1
"CHE","XA:2054","SDG_1041_NOC_RT","2026",71.065,"M",1
"CHE","XA:2054","SDG_1041_NOC_RT","2025",71.172,"M",1
"CHE","XA:2054","SDG_1041_NOC_RT","2024",71.282,"M",1
"CHE","XA:2054","SDG_1041_NOC_RT","2023",70.172,"NA",1
"CHE","XA:2054","SDG_1041_NOC_RT","2022",69.41,"NA",1
"CHE","XA:2054","SDG_1041_NOC_RT","2021",69.225,"NA",1
"CHE","XA:2054","SDG_1041_NOC_RT","2020",68.966,"NA",1
"CHE","XA:2054","SDG_1041_NOC_RT","2019",68.019,"NA",1
"CHE","XA:2054","SDG_1041_NOC_RT","2018",67.734,"NA",1
"CHE","XA:2054","SDG_1041_NOC_RT","2017",68.987,"NA",1
"CHE","XA:2054","SDG_1041_NOC_RT","2016",68.223,"NA",1
"CHE","XA:2054","SDG_1041_NOC_RT","2015",68.808,"NA",1
"CHE","XA:2054","SDG_1041_NOC_RT","2014",68.274,"NA",1
"CHE","XA:2054","SDG_1041_NOC_RT","2013",68.68,"NA",1
"CHE","XA:2054","SDG_1041_NOC_RT","2012",67.486,"NA",1
"CHE","XA:2054","SDG_1041_NOC_RT","2011",66.591,"NA",1
"CHE","XA:2054","SDG_1041_NOC_RT","2010",66.269,"NA",1
"CHE","XA:2054","SDG_1041_NOC_RT","2009",68.288,"NA",1
"CHE","XA:2054","SDG_1041_NOC_RT","2008",66.443,"NA",1
"CHE","XA:2054","SDG_1041_NOC_RT","2007",66.325,"NA",1
"CHE","XA:2054","SDG_1041_NOC_RT","2006",66.894,"NA",1
"CHE","XA:2054","SDG_1041_NOC_RT","2005",68.663,"NA",1
"CHE","XA:2054","SDG_1041_NOC_RT","2004",69.285,"NA",1
"CHL","XA:1943","SDG_1041_NOC_RT","2026",51.92,"M",1
"CHL","XA:1943","SDG_1041_NOC_RT","2025",51.833,"M",1
"CHL","XA:1943","SDG_1041_NOC_RT","2024",51.806,"M",1
"CHL","XA:1943","SDG_1041_NOC_RT","2023",54.139,"NA",1
"CHL","XA:1943","SDG_1041_NOC_RT","2022",52.444,"NA",1
"CHL","XA:1943","SDG_1041_NOC_RT","2021",49.884,"NA",1
"CHL","XA:1943","SDG_1041_NOC_RT","2020",51.854,"NA",1
"CHL","XA:1943","SDG_1041_NOC_RT","2019",54.908,"NA",1
"CHL","XA:1943","SDG_1041_NOC_RT","2018",54.274,"NA",1
"CHL","XA:1943","SDG_1041_NOC_RT","2017",52.073,"NA",1
"CHL","XA:1943","SDG_1041_NOC_RT","2016",51.768,"NA",1
"CHL","XA:1943","SDG_1041_NOC_RT","2015",50.98,"NA",1
"CHL","XA:1943","SDG_1041_NOC_RT","2014",50.547,"NA",1
"CHL","XA:1943","SDG_1041_NOC_RT","2013",49.741,"NA",1
"CHL","XA:1943","SDG_1041_NOC_RT","2012",49.388,"NA",1
"CHL","XA:1943","SDG_1041_NOC_RT","2011",48.485,"NA",1
"CHL","XA:1943","SDG_1041_NOC_RT","2010",47.588,"NA",1
"CHL","XA:1943","SDG_1041_NOC_RT","2009",51.098,"NA",1
"CHL","XA:1943","SDG_1041_NOC_RT","2008",50.709,"NA",1
"CHL","XA:1943","SDG_1041_NOC_RT","2007",46.207,"NA",1
"CHL","XA:1943","SDG_1041_NOC_RT","2006",46.742,"NA",1
"CHL","XA:1943","SDG_1041_NOC_RT","2005",52.19,"NA",1
"CHL","XA:1943","SDG_1041_NOC_RT","2004",55.213,"NA",1
"CHN","XA:2070","SDG_1041_NOC_RT","2026",51.346,"I",1
"CHN","XA:2070","SDG_1041_NOC_RT","2025",51.228,"I",1
"CHN","XA:2070","SDG_1041_NOC_RT","2024",51.165,"I",1
"CHN","XA:2070","SDG_1041_NOC_RT","2023",51.062,"I",1
"CHN","XA:2070","SDG_1041_NOC_RT","2022",51.602,"I",1
"CHN","XA:2070","SDG_1041_NOC_RT","2021",50.977,"I",1
"CHN","XA:2070","SDG_1041_NOC_RT","2020",51.758,"I",1
"CHN","XA:2070","SDG_1041_NOC_RT","2019",51.419,"I",1
"CHN","XA:2070","SDG_1041_NOC_RT","2018",51.241,"I",1
"CHN","XA:2070","SDG_1041_NOC_RT","2017",51.345,"I",1
"CHN","XA:2070","SDG_1041_NOC_RT","2016",51.515,"I",1
"CHN","XA:2070","SDG_1041_NOC_RT","2015",51.613,"I",1
"CHN","XA:2070","SDG_1041_NOC_RT","2014",51.666,"I",1
"CHN","XA:2070","SDG_1041_NOC_RT","2013",51.731,"I",1
"CHN","XA:2070","SDG_1041_NOC_RT","2012",51.734,"I",1
"CHN","XA:2070","SDG_1041_NOC_RT","2011",51.348,"I",1
"CHN","XA:2070","SDG_1041_NOC_RT","2010",51.112,"I",1
"CHN","XA:2070","SDG_1041_NOC_RT","2009",51.45,"I",1
"CHN","XA:2070","SDG_1041_NOC_RT","2008",51.423,"I",1
"CHN","XA:2070","SDG_1041_NOC_RT","2007",50.331,"I",1
"CHN","XA:2070","SDG_1041_NOC_RT","2006",50.741,"I",1
"CHN","XA:2070","SDG_1041_NOC_RT","2005",51.104,"I",1
"CHN","XA:2070","SDG_1041_NOC_RT","2004",51.455,"I",1
"CIV","XA:1950","SDG_1041_NOC_RT","2026",30.955,"M",1
"CIV","XA:1950","SDG_1041_NOC_RT","2025",30.955,"M",1
"CIV","XA:1950","SDG_1041_NOC_RT","2024",31.08,"M",1
"CIV","XA:1950","SDG_1041_NOC_RT","2023",30.996,"M",1
"CIV","XA:1950","SDG_1041_NOC_RT","2022",31.034,"M",1
"CIV","XA:1950","SDG_1041_NOC_RT","2021",30.098,"M",1
"CIV","XA:1950","SDG_1041_NOC_RT","2020",30.077,"M",1
"CIV","XA:1950","SDG_1041_NOC_RT","2019",30.284,"M",1
